"news,600596,853498947.html",最少7元止跌,677,0,2019-07-10 20:30:57
"news,600596,853470425.html",有谁解释解释大宗交易溢价买了10.97，是啥子意思？,2484,2,2019-07-10 19:14:32
"news,600596,853454078.html",新安股份07月10日发生1笔大宗交易价格10.97元 溢价10.,6404,16,2019-07-10 18:29:53
"news,600596,853415880.html",兄弟快跑，明天又要跌了,722,0,2019-07-10 16:56:58
"news,600596,853391562.html",新安股份07月10日资金揭秘,1190,0,2019-07-10 16:05:59
"news,600596,853382757.html",8号盘口有游资在10.05强冲被压下了，今天还有人yy涨停,940,0,2019-07-10 15:46:17
"news,600596,853347964.html",11.2的本有一起的兄弟没？？,1403,5,2019-07-10 14:48:07
"news,600596,853336090.html",死股,646,0,2019-07-10 14:36:37
"news,600596,853334310.html",止损出局，这票玩不起,889,1,2019-07-10 14:34:38
"news,600596,853333763.html",感觉9元左右进,648,0,2019-07-10 14:34:08
"news,600596,853320452.html",你妈了个逼，今天最高点，进了2000股。怎么办呀。,1122,2,2019-07-10 14:18:40
"news,600596,853319572.html",垃圾一个，一买就套。[哭],704,0,2019-07-10 14:17:28
"news,600596,853314650.html",操他妈的。。。。这样还有人砸盘？？？？,648,0,2019-07-10 14:11:16
"news,600596,853291462.html",tnnd怎么这里这么多垃圾托，都跌成这样了，还一个劲的,761,0,2019-07-10 13:41:20
"news,600596,853289386.html",坐等发射,866,1,2019-07-10 13:38:32
"news,600596,853239117.html",坐稳了，下午必拉升,1222,3,2019-07-10 11:55:19
"news,600596,853229944.html",进一点，坐等，大部队,1112,2,2019-07-10 11:35:11
"news,600596,853202850.html",加杠杆买入[大笑],818,1,2019-07-10 10:56:19
"news,600596,853182914.html",继续持币等待机会,608,0,2019-07-10 10:29:47
"news,600596,853180525.html",里面潜伏的散户太多，砸到7元以下才行,710,1,2019-07-10 10:26:42
"news,600596,853177274.html",说了别硬撑，7块才适合你,571,0,2019-07-10 10:22:36
"news,600596,853170334.html",上不去啊，不稳定的散户太多,648,2,2019-07-10 10:14:11
"news,600596,853158582.html",这逼股新材料加化工加草甘膦，居然懒洋洋的,663,0,2019-07-10 10:00:41
"news,600596,853155561.html",跟兴发集团学学，弱[大笑],798,1,2019-07-10 09:57:37
"news,600596,853150950.html",别硬撑了，下去吧，7快去吧,469,0,2019-07-10 09:52:23
"news,600596,853145857.html",黄金坑[大笑],1326,4,2019-07-10 09:46:51
"news,600596,853145061.html",下午涨停 ,970,2,2019-07-10 09:45:56
"news,600596,853142707.html",你越跌，我越买，有的是子弹，每月买两万块,728,1,2019-07-10 09:43:27
"news,600596,853139708.html",乖乖拉升吧，不然买光你们的廉价筹码！,553,0,2019-07-10 09:40:07
"news,600596,853139472.html",多家硅酮胶企业发布涨价函，新一波涨价模式开启,3749,5,2019-07-10 09:39:47
"news,600596,853137503.html",股票没有好坏之分，同一概念的股票兴发集团，都是草甘,935,1,2019-07-10 09:37:39
"news,600596,853136006.html",收上去形成周K线长下影线[鼓掌],513,0,2019-07-10 09:35:42
"news,600596,853113242.html",股市本来就是庄家玩散户,756,1,2019-07-10 08:52:45
"news,600596,853112888.html",听说大盘今天会涨，是不是要买点?,589,0,2019-07-10 08:51:50
"news,600596,853102454.html",增长与下降的比较,1522,1,2019-07-10 08:24:42
"news,600596,853096135.html",技术分析 | 新安股份 600596,4438,2,2019-07-10 08:07:05
"news,cjpl,853091349.html",新安股份：融资净偿还1706.31万元，融资余额9.27亿元,889,0,2019-07-10 07:53:06
"news,600596,853086218.html",新安股份(600596)融资融券信息(07-09),1522,1,2019-07-10 07:40:26
"news,600596,853068473.html",问两个哲学问题： 1、是什么让散户相信，十几年前2900,1814,1,2019-07-10 06:48:48
"news,600596,852954063.html",这里都是 输家,1114,0,2019-07-10 00:37:39
"news,600596,852940968.html",多看看股东结构,974,1,2019-07-09 23:58:03
"news,600596,852916166.html",股吧冷冷清清，庄托们放假！,663,0,2019-07-09 22:48:51
"news,600596,852870193.html",估计明年就是新安大牛发力期,1344,1,2019-07-09 20:49:09
"news,600596,852867737.html",去年最高18.97，今天是9.97，就算继续跌，9块了不得了,871,0,2019-07-09 20:42:33
"news,600596,852837508.html",去年新安有15亿利润，今年乘下70亿市值，营业额比去年,1314,0,2019-07-09 19:22:20
"news,600596,852822920.html",有看多的绝对还会跌，等跌的大家没了脾气不说话了绝望,930,1,2019-07-09 18:47:27
"news,600596,852799297.html",兄弟们快跑,747,0,2019-07-09 17:45:19
"news,600596,852782020.html",“虫口夺粮”，新安股份研发出草地贪夜蛾性诱芯产品,2236,2,2019-07-09 17:02:52
"news,600596,852781469.html",开工了(二）,1703,5,2019-07-09 17:01:38
"news,600596,852753309.html",新安股份07月09日资金揭秘,1113,0,2019-07-09 16:05:50
"news,600596,852733436.html",中国股市就是，一涨，全部都是利好，[鼓掌]一跌全部都,1135,0,2019-07-09 15:23:24
"news,600596,852720972.html",大哥，我终于信了，每次买你都被套是真的[傲],744,0,2019-07-09 14:59:33
"news,600596,852708639.html",赌对了行业没赌对个股@兴发和这货二选一，总选错,881,0,2019-07-09 14:43:14
"news,600596,852707796.html",1.5万？？？,996,1,2019-07-09 14:42:05
"news,600596,852702778.html",新安最致命是 没有散户，没有小散来抢筹,923,2,2019-07-09 14:35:32
"news,600596,852686645.html",10日？？,1389,3,2019-07-09 14:14:38
"news,600596,852680397.html",看这走势可能被兴发集团收购，一把好牌打的稀烂,898,0,2019-07-09 14:06:08
"news,600596,852655210.html",16多的本，谁有我的高？,1204,4,2019-07-09 13:30:10
"news,600596,852648295.html",就该这样，继续[鼓掌],672,0,2019-07-09 13:19:57
"news,600596,852642974.html",今天大爷我，卖了2块烂铁。买入1手新安坐等发财咯！,739,1,2019-07-09 13:11:47
"news,600596,852621837.html",跌起来一泻千里，涨起来乌龟走路，这样钱都被你套光了,782,0,2019-07-09 12:24:08
"news,600596,852611267.html",准备跌停板挂篮子500万股，准备。。。。。,707,0,2019-07-09 11:58:34
"news,600596,852603197.html",都走吧，散户太多庄不会进来，你们走了才能涨,627,0,2019-07-09 11:41:20
"news,600596,852589202.html",强烈要求公司回购股票,841,0,2019-07-09 11:21:09
"news,600596,852585471.html",牛逼了,563,0,2019-07-09 11:16:46
"news,600596,852578773.html",业绩好了就nima激励管理层，业绩差了不见你们增持稳股,974,3,2019-07-09 11:08:26
"news,600596,852573425.html",融资盘还有9.5亿，不跌还等什么？一共才六十多亿流通,1557,6,2019-07-09 11:02:09
"news,600596,852572600.html",兵败如山倒 没有挽留余地 撤,832,2,2019-07-09 11:01:09
"news,600596,852558267.html",我已经亏了40%，有亏的比我多的吗,2277,13,2019-07-09 10:43:19
"news,600596,852555076.html",兄弟，大单压住，我过两天来抢筹,618,0,2019-07-09 10:39:01
"news,600596,852553814.html",10股送0.25，比一般的公司略微送的高了一点，还不错。,757,0,2019-07-09 10:37:38
"news,600596,852552629.html",9.8加仓,1034,1,2019-07-09 10:36:09
"news,600596,852551234.html",速速逃,511,0,2019-07-09 10:34:17
"news,600596,852546109.html",割掉了9.84，好了,671,1,2019-07-09 10:28:08
"news,600596,852545479.html",了，好嗨呦！,546,0,2019-07-09 10:27:17
"news,600596,852543265.html",从买了心安，心里从来没安过，去它大爷的，都是骗子。,637,1,2019-07-09 10:24:39
"news,600596,852540418.html", 内幕消息，内幕消息，快来看  ,907,2,2019-07-09 10:21:27
"news,600596,852540031.html",朋友们赶紧买呀！这么低的价钱,695,1,2019-07-09 10:20:58
"news,600596,852537136.html",你大爷的赶紧抛,482,0,2019-07-09 10:17:38
"news,600596,852530266.html",早前的大宗交易折价大了，回到9元附近是理所当然的,613,0,2019-07-09 10:09:45
"news,600596,852527169.html",业绩一直好股价一直跌，现在终于不好了，磕好了,720,2,2019-07-09 10:06:16
"news,600596,852524329.html",这是故意打压吧,643,0,2019-07-09 10:02:58
"news,600596,852523421.html",你奶奶的，不跟长，跌起来比谁都快，想干嘛[加油]。,500,0,2019-07-09 10:01:55
"news,600596,852521771.html",大单在不停的卖,522,0,2019-07-09 10:00:02
"news,600596,852519919.html",这垃圾让人亏的吐血,495,0,2019-07-09 09:57:55
"news,600596,852519737.html",他大爷的，死扛到底，,458,0,2019-07-09 09:57:36
"news,600596,852519011.html",中报预亏，翡翠雷要爆,574,0,2019-07-09 09:56:52
"news,600596,852518530.html",糊涂的管理层，去年每股业绩那么高，今年下降那么快，,678,0,2019-07-09 09:56:18
"news,600596,852516733.html",新安没安好心,462,0,2019-07-09 09:54:19
"news,600596,852515383.html",呵呵,465,0,2019-07-09 09:52:49
"news,600596,852515167.html",让机构们狗咬狗吧。,524,0,2019-07-09 09:52:38
"news,600596,852514868.html",跑路了，,487,0,2019-07-09 09:52:20
"news,600596,852514579.html",这走势?主力知道中报要大变脸了?,549,0,2019-07-09 09:52:01
"news,600596,852514371.html",废了废了，这是真的要废了,498,0,2019-07-09 09:51:47
"news,600596,852514323.html",那位大师说说可以进了不,557,0,2019-07-09 09:51:45
"news,600596,852513732.html",老子走了，亏12[哭]%,554,0,2019-07-09 09:51:15
"news,600596,852508772.html",破位下行，没有一点往上的迹象啊,577,0,2019-07-09 09:46:15
"news,600596,852507893.html",看这情况估计要到8.5一线,550,0,2019-07-09 09:45:23
"news,600596,852496809.html",在来10个点看看,493,0,2019-07-09 09:32:56
"news,600596,852495737.html",一切的利空打压都是为了吸筹，tnnd这个价格再逼我卖，,864,1,2019-07-09 09:31:20
"news,600596,852478937.html",放大利空没安好心,877,1,2019-07-09 09:01:02
"news,600596,852477031.html", 慢牛进行中，一板块或将崛起！  ,736,0,2019-07-09 08:56:16
"news,600596,852455343.html",新安股份07月08日获沪股通减仓97.74万股,948,0,2019-07-09 08:02:31
"news,cjpl,852450944.html",新安股份：融资净买入1411.78万元，融资余额9.44亿元,1004,0,2019-07-09 07:50:13
"news,600596,852448259.html",新安股份(600596)融资融券信息(07-08),1761,0,2019-07-09 07:43:35
"news,600596,852437146.html",有机硅价格与去年同期相比是否降低了百分之六、七十？,1618,2,2019-07-09 07:13:16
"news,600596,852426289.html",今天到9.元了吧,919,0,2019-07-09 06:40:55
"news,600596,852425058.html",中报业绩明显是增长,1009,1,2019-07-09 06:37:07
"news,600596,852422710.html", 这里只要量不要缩太厉害，短期依然可期待  ,611,0,2019-07-09 06:30:00
"news,600596,852400386.html",融资盘算没挣钱，主力给力。,1109,0,2019-07-09 05:19:56
"news,600596,852358126.html", 明天创新高  ,1550,0,2019-07-09 03:03:13
"news,600596,852272301.html",连续暴跌来临,812,1,2019-07-08 22:45:15
"news,600596,852268546.html",抄底，不要再望着天空 [大笑][大笑][大笑][大笑],608,0,2019-07-08 22:35:57
"news,600596,852260910.html",此股完蛋，大家快跑！,562,0,2019-07-08 22:16:49
"news,600596,852258992.html",8元多见,608,0,2019-07-08 22:12:04
"news,600596,852256550.html",今日大盘主舵为哪般？,708,0,2019-07-08 22:06:01
"news,600596,852254464.html",7.2的贴子，希望让更多的人看到！,860,0,2019-07-08 22:00:58
"news,600596,852249336.html",分享一下！,679,0,2019-07-08 21:48:24
"news,600596,852242998.html",哈哈，都怕了吗？[大笑][大笑],992,1,2019-07-08 21:33:22
"news,600596,852232516.html",开工了,1377,5,2019-07-08 21:07:34
"news,600596,852224536.html",9.1应该会有反弹,581,0,2019-07-08 20:47:44
"news,600596,852206689.html",有人抄底吗？,708,0,2019-07-08 20:02:21
"news,600596,852202980.html",算上这根，下面还有百分之20[想一下],707,0,2019-07-08 19:52:47
"news,600596,852195674.html",说明前段时间大宗交易的价格是有原因的,783,0,2019-07-08 19:34:32
"news,600596,852177638.html",明天9.6以下割肉盘才出，所以小心接飞刀。,752,0,2019-07-08 18:47:04
"news,600596,852167443.html",傻了吧那几个大厦壁,684,0,2019-07-08 18:21:06
"news,600596,852153524.html",明天最低9.1收盘9.5,673,0,2019-07-08 17:45:57
"news,600596,852153248.html",明天9.6以上别买，埋单9.3之下等跳水。,833,0,2019-07-08 17:45:11
"news,600596,852126725.html",横盘被跌破，就老火了，而且今年农药会需求降低,925,0,2019-07-08 16:44:44
"news,600596,852126059.html",新安三季报将亏损,1378,3,2019-07-08 16:43:20
"news,600596,852123782.html",新安股份，等待 8元买入,684,0,2019-07-08 16:38:44
"news,600596,852122607.html",其实还不是底,538,0,2019-07-08 16:36:15
"news,600596,852115993.html",应收增长太快,618,0,2019-07-08 16:22:33
"news,600596,852115436.html",谁告诉我 多少是底？完全抄的不对啊！明天还会跌吗 会,923,2,2019-07-08 16:21:15
"news,600596,852095356.html",596有一条重要信息，原材料存量巨大(资金占用)，有股,1475,1,2019-07-08 15:38:44
"news,600596,852088856.html",月底4元见,696,1,2019-07-08 15:24:54
"news,600596,852088594.html",跌倒5元可以买点,535,0,2019-07-08 15:24:19
"news,600596,852087323.html",这已经不算吊打，是毒打，上极刑，这套应该几年内无解,788,1,2019-07-08 15:21:45
"news,600596,852084148.html",都打电话要求公司回购股票,837,1,2019-07-08 15:15:33
"news,600596,852083044.html",到7元也不是不可能,849,1,2019-07-08 15:13:30
"news,600596,852082456.html",这只股，比ST都不如,578,0,2019-07-08 15:12:27
"news,600596,852081874.html",今天跌的还满意吗？,1146,5,2019-07-08 15:11:29
"news,600596,852073475.html",金帆达出手买入新安，成中国最大草甘膦企业,1417,1,2019-07-08 14:58:21
"news,600596,852068837.html",这种恐怖的放量大阴线，对于新安需要吃一年[好困惑],1006,3,2019-07-08 14:52:29
"news,600596,852063628.html",以前就说过，这类股票业绩说垮就垮，防不胜防，大宗交,673,0,2019-07-08 14:45:27
"news,600596,852060993.html",真的希望你倒闭，我钱不要了,672,1,2019-07-08 14:41:59
"news,600596,852057336.html",往死里砸，机会来了,499,0,2019-07-08 14:36:58
"news,600596,852056919.html",今天进明天可做T了,1180,4,2019-07-08 14:36:24
"news,600596,852037257.html",横盘出货，就不让你做t买了就套上[大笑],518,0,2019-07-08 14:09:26
"news,600596,852036975.html",噩梦刚开始吗？,483,0,2019-07-08 14:09:01
"news,600596,852028852.html",横有多宽，后面半句有谁知道？,1384,6,2019-07-08 13:58:13
"news,600596,852024709.html",是不是有雷？上次股东的钱去买老婆的房子,550,0,2019-07-08 13:53:15
"news,600596,852024017.html",风萧萧兮易水寒 六月飘雪花沦落 孤舟一帆苦行酒 不知,811,1,2019-07-08 13:52:25
"news,600596,852021768.html",前几天融资买入多,569,0,2019-07-08 13:49:46
"news,600596,852019404.html",放量了,546,0,2019-07-08 13:46:47
"news,600596,852007162.html",而且来（抄底的）者不善（实力高手）啊！,647,0,2019-07-08 13:29:59
"news,600596,852005705.html",里面的机构应该想不到辛辛苦苦打压被别人捡了筹码吧？,1539,5,2019-07-08 13:27:54
"news,600596,851999573.html",今天10.05试买5000股。,685,1,2019-07-08 13:19:21
"news,600596,851994022.html",看看600083，高管出事对公司是利好,578,0,2019-07-08 13:11:23
"news,600596,851993913.html",该公司估值太高,579,0,2019-07-08 13:11:11
"news,600596,851992895.html",居然破10了，牛市来了吗？真吓人,504,0,2019-07-08 13:09:35
"news,600596,851983459.html",股票，现在真的得研究大股东的体，德，行！,537,0,2019-07-08 12:51:33
"news,600596,851980031.html",今天做出了方向选择啊，这股废掉了,514,0,2019-07-08 12:43:31
"news,600596,851974911.html",这就是投资价值股？,526,1,2019-07-08 12:31:44
"news,600596,851967418.html",散兵坑，散兵坑，散兵坑！,647,1,2019-07-08 12:14:21
"news,600596,851966207.html",终于等到你的散兵坑，开始分批买进！耶！,715,1,2019-07-08 12:11:29
"news,600596,851965185.html",终于等到你的散兵坑，开始分批买进！哦耶！,1381,6,2019-07-08 12:09:08
"news,600596,851957786.html",断头闸,406,0,2019-07-08 11:53:02
"news,600596,851951897.html",此股票从16.98的高点到现在的10.00元，跌了40%，而大,1001,1,2019-07-08 11:41:37
"news,600596,851950988.html",爽不爽呀呀呀接下来会更爽,559,0,2019-07-08 11:39:52
"news,600596,851949929.html",废了,372,0,2019-07-08 11:37:57
"news,600596,851949605.html",真不公平，垃圾股一堆亏钱的价格那么高，新安一直盈利,859,4,2019-07-08 11:37:24
"news,600596,851949502.html",欢迎新安再跌30%，要不不拉升,591,0,2019-07-08 11:37:11
"news,600596,851947485.html",10.01加仓就是干,667,1,2019-07-08 11:33:41
"news,600596,851944226.html",这个股大垃圾了，行情好，它散户进，大户出，价格不涨,459,0,2019-07-08 11:28:47
"news,600596,851939363.html",悲惨新安,531,0,2019-07-08 11:22:06
"news,600596,851939244.html",新安控股,665,0,2019-07-08 11:21:57
"news,600596,851937204.html",半年赚2亿比那些半年亏二亿的好N倍了吧，有理由跌这么,1116,2,2019-07-08 11:19:15
"news,600596,851928588.html",抗跌啊！下午大盘能拉一点就牛逼了 ,564,1,2019-07-08 11:08:41
"news,600596,851922985.html",快把廉价的筹码交出来,551,0,2019-07-08 11:02:28
"news,600596,851922723.html",老是看到你10.00以为跌停抄底了,412,0,2019-07-08 11:02:12
"news,600596,851913780.html",一地鸡毛，满地垃圾。,519,0,2019-07-08 10:54:25
"news,600596,851905138.html",别慌，可惜没子弹了，抄底正当时，毕竟是赢利，不是亏,478,0,2019-07-08 10:46:10
"news,600596,851902645.html",-8[亏大了][亏大了][亏大了],548,0,2019-07-08 10:43:40
"news,600596,851898592.html",什么世道，比严重亏损股都不如！,579,1,2019-07-08 10:39:23
"news,600596,851898539.html",这个P票把大盘都拉下来了[亏大了],560,2,2019-07-08 10:39:21
"news,600596,851889043.html",苍蝇不叮无缝的鸡蛋,982,1,2019-07-08 10:31:01
"news,600596,851887712.html",对比一下其它的上市公司，新安的业绩算是很好了，今天,683,2,2019-07-08 10:29:53
"news,600596,851887370.html",放量长阴 跳空缺口=主力表态,620,0,2019-07-08 10:29:29
"news,600596,851886244.html",跌停我等你,407,0,2019-07-08 10:28:29
"news,600596,851883743.html",有鸡硅价格暴涨！,545,0,2019-07-08 10:26:23
"news,600596,851879208.html",今天收盘10以下再上来就难了！！,565,0,2019-07-08 10:22:31
"news,600596,851872249.html",事实证明金主们商量好通过拉了一波茅台平安来拉伸指数,591,0,2019-07-08 10:15:48
"news,600596,851872088.html",黄磷被曝光，导致中间体偏紧，现在福华，新安，禾邦，,1903,0,2019-07-08 10:15:38
"news,600596,851870834.html",反应有点大，不过激励股权目前还是赚一半多，而且这些,553,0,2019-07-08 10:14:21
"news,600596,851869631.html",空狗些，80亿市值能够赚两亿的有几家,540,0,2019-07-08 10:13:12
"news,600596,851866854.html",怎么没跌停。妈的跌停那等你,547,1,2019-07-08 10:10:21
"news,600596,851866246.html",今天打压是为了明天雄起,469,0,2019-07-08 10:09:52
"news,600596,851865771.html",想再挑战一下别人的耐心吗？,473,0,2019-07-08 10:09:32
"news,600596,851865682.html",满上，明天出,498,1,2019-07-08 10:09:26
"news,600596,851864262.html",各位这不事新城控股，这是新安股份,700,2,2019-07-08 10:07:53
"news,600596,851860358.html",新安股份今天有分红吗,524,0,2019-07-08 10:04:34
"news,600596,851859854.html",10.00买进200股看看热闹,459,0,2019-07-08 10:04:06
"news,600596,851859015.html",马上关门清算了。,433,0,2019-07-08 10:03:29
"news,600596,851856430.html",晕死，我竟然还有个账户忘记卖出了，哎,457,0,2019-07-08 10:01:26
"news,600596,851854880.html",居然出现过跌停，悲催,462,0,2019-07-08 10:00:01
"news,600596,851853228.html",希望本周借新股多，能完成c浪回踩，打出低点，尽快开,483,0,2019-07-08 09:58:41
"news,600596,851850364.html",半年报业绩预告降50%以上。快跑啊。,609,1,2019-07-08 09:56:11
"news,600596,851850051.html",新安多虑了，半年报3毛多，10元多可以了,1535,6,2019-07-08 09:55:51
"news,600596,851849847.html",哈哈老子今天最低点附近满仓稳赚发财了蠢庄送钱来的,573,1,2019-07-08 09:55:40
"news,600596,851849137.html",9.85买了2000股,524,2,2019-07-08 09:54:59
"news,600596,851847783.html",9.88杀入了！,448,0,2019-07-08 09:53:34
"news,600596,851847444.html",集中释放利空[抄底],463,0,2019-07-08 09:53:13
"news,600596,851846207.html",挖坑,424,0,2019-07-08 09:52:00
"news,600596,851845696.html",炒底！炒底！快来，不然没机会啦！,443,0,2019-07-08 09:51:40
"news,600596,851846465.html",新安股份7月8日加速下跌,673,0,2019-07-08 09:51:28
"news,600596,851845666.html",破位下跌，新的趋势形成,382,0,2019-07-08 09:51:28
"news,600596,851844450.html",周五收盘之后的公告就是配合今早的砸盘，被套别恐慌。,610,1,2019-07-08 09:50:21
"news,600596,851842780.html",撑不住了。。。,792,1,2019-07-08 09:49:00
"news,600596,851842168.html",哈哈利空利空还是利空,583,1,2019-07-08 09:48:27
"news,600596,851841679.html",今天跌停，明天顺势至少还有5个点下跌，要买的等明天,591,0,2019-07-08 09:48:02
"news,600596,851840961.html",用得了这个反应，哈哈,508,0,2019-07-08 09:47:24
"news,600596,851839949.html",来猜猜几个版,573,1,2019-07-08 09:46:27
"news,600596,851839019.html",今天跌停跑不掉了。。,446,0,2019-07-08 09:45:31
"news,600596,851838285.html",没有庄家的股票就是这样，发生踩踏,436,0,2019-07-08 09:44:47
"news,600596,851837454.html",破整理平台，套人大战开始,441,0,2019-07-08 09:44:00
"news,600596,851837388.html",这公司倒闭了吧,518,0,2019-07-08 09:43:56
"news,600596,851837354.html",难道又有什么大雷,436,0,2019-07-08 09:43:55
"news,600596,851837196.html",股市到2900点，就已经跌的那么狠了，心累啊亏了好多钱,431,0,2019-07-08 09:43:45
"news,600596,851836676.html",新安三季度将亏损,824,0,2019-07-08 09:43:14
"news,600596,851834276.html",好纠结呀！到底现在该不该买！[大笑][大笑][大笑],601,1,2019-07-08 09:41:03
"news,600596,851834294.html",新安股份7月8日盘中跌幅达5%,661,0,2019-07-08 09:40:51
"news,600596,851828786.html",垃圾垃圾[兴奋][兴奋],486,0,2019-07-08 09:35:37
"news,600596,851823919.html",怎么不倒闭哦？,440,0,2019-07-08 09:29:38
"news,600596,851820085.html",今年股市雷太多！,743,2,2019-07-08 09:23:53
"news,600596,851818857.html",10.45接回来,1116,6,2019-07-08 09:21:48
"news,600596,851818332.html",有必要吗？,454,0,2019-07-08 09:20:54
"news,600596,851796029.html",4毛的业绩挺好啦！跌这样以为要亏损呢，吓跑了半仓[大,1695,1,2019-07-08 08:27:34
"news,cjpl,851768965.html",新安股份：融资净偿还121.15万元，融资余额9.3亿元（0,968,0,2019-07-08 07:07:52
"news,600596,851748628.html",靴子落地？,993,0,2019-07-08 06:04:32
"news,600596,851626686.html",关于600596的几点想法,2201,1,2019-07-07 23:24:38
"news,600596,851521430.html",明天大逃亡,1650,3,2019-07-07 18:08:49
"news,600596,851516932.html",利空，已经调整到位。,1298,1,2019-07-07 17:55:26
"news,600596,851498413.html",去年盈利特别大，尤其中报，所以只是回归正常。,998,0,2019-07-07 16:59:21
"news,600596,851483640.html",各种雷，地雷，水雷，各种爆，下周起连续跌停板。散户,1003,2,2019-07-07 16:15:17
"news,600596,851393696.html",此股达到9元以下，今天老子立此贴为证。,1047,1,2019-07-07 11:37:53
"news,600596,851366716.html",雷打不动，必跌,1262,0,2019-07-07 10:15:39
"news,600596,851348397.html",中报业绩预告出来，新安明天低开几个点，朋友们说说你,2409,4,2019-07-07 09:19:33
"news,cfhpl,851257116.html",长线法宝  股市倍增术,6261,0,2019-07-07 04:24:05
"news,600596,851150373.html",10元以下是一定要去的！！,2201,2,2019-07-06 22:35:56
"news,600596,851109781.html",新安半年报是个大雷,2016,4,2019-07-06 20:31:51
"news,600596,851090434.html",三个跌停不在话下。十个跌停不可能。那就来五个跌停吧,1709,5,2019-07-06 19:33:18
"news,600596,851063966.html",半年盈利2.5-2.8亿，怕个毛,1159,0,2019-07-06 18:12:23
"news,600596,851042991.html",估值偏低,1283,0,2019-07-06 17:08:18
"news,600596,850859932.html",新安股份07月05日获沪股通加仓3.48万股,1484,0,2019-07-06 08:02:23
"news,600596,850856026.html",新安股份(600596)融资融券信息(07-05),1487,0,2019-07-06 07:51:33
"news,600596,850837365.html",下周一这样走,3134,3,2019-07-06 06:55:30
"news,600596,850682624.html",回归7-8元才是正常走势，看样子下半年业绩还得降！周,1601,1,2019-07-05 22:47:29
"news,600596,850658623.html",中报业绩比预期中好 ，周一涨停,1962,2,2019-07-05 21:46:54
"news,600596,850640742.html",懂的人看环比、连续两个季度上涨,4262,16,2019-07-05 21:02:22
"news,600596,850636514.html",新安业绩下滑，是周期股的特征，早已反映在近期股价中,4008,1,2019-07-05 20:51:57
"news,600596,850600594.html",股价在低位，利润可调节，配合打压吸筹，过一段时间再,1524,1,2019-07-05 19:14:13
"news,600596,850592962.html",股价在低位出利空，怕什么，而且是盈利的又没有亏损，,2004,2,2019-07-05 18:54:05
"news,600596,850588525.html",新安，全亚洲最大农药厂，上半年农药大涨价，请问农药,1999,3,2019-07-05 18:41:50
"news,600596,850579076.html",新安股份上半年净利预降60%-65% 因有机硅价格下跌,6489,18,2019-07-05 18:16:44
"news,600596,850561528.html",有机硅价格大幅下滑 新安股份2019年上半年净利润预减6,4968,7,2019-07-05 17:32:02
"news,600596,850552750.html",新安股份：预计上半年净利同比下降60%至65%,1911,0,2019-07-05 17:11:04
"news,600596,850579868.html",新安股份预计上半年净利润2.50亿元至2.80亿元 同比下,1968,1,2019-07-05 16:53:08
"news,600596,850540859.html",600596:新安股份2019年半年度业绩预告,17238,24,2019-07-05 16:45:04
"news,600596,850540872.html",600596:新安股份关于诉讼事项后续进展情况的公告,7490,1,2019-07-05 16:45:03
"news,600596,850468778.html",这么不要脸的公司，会报应的！,948,0,2019-07-05 14:34:11
"news,600596,850463132.html",老牛氓又歇着了,794,0,2019-07-05 14:27:28
"news,600596,850448080.html",压盘的垃圾，他妈的,809,0,
"news,600596,850443208.html",上班儿了，这是,988,1,2019-07-05 14:02:46
"news,600596,850441311.html",丢人不[加油],699,0,2019-07-05 14:00:23
"news,600596,850435664.html",选择你就是个错误，都是圈钱的垃圾公司,714,0,2019-07-05 13:53:11
"news,600596,850431865.html",冲啊。卖一砸掉,707,0,2019-07-05 13:48:31
"news,600596,850427695.html",这股真稳定,600,0,2019-07-05 13:43:01
"news,600596,850417349.html",这是真正的垃圾股,589,0,2019-07-05 13:29:00
"news,600596,850408806.html",量好小，流动性太差,600,0,2019-07-05 13:16:38
"news,600596,850405238.html",主力通过大宗交易收集低价筹码，现在横着走还是吸筹，,760,0,2019-07-05 13:11:13
"news,600596,850393482.html",二季度业绩大幅下滑？,1313,3,2019-07-05 12:46:25
"news,600596,850325661.html",一年内股东户数增加了40%多，这样的股票大家都知道会,880,0,2019-07-05 10:44:47
"news,600596,850325477.html",沧州大化涨停了[大笑],1003,1,2019-07-05 10:44:30
"news,600596,850320143.html",早割肉就好了，第一次买到那么垃圾的股,612,0,2019-07-05 10:38:12
"news,600596,850288971.html",化工股动起来了，你别动,661,0,2019-07-05 10:02:57
"news,600596,850284007.html",草甘膦和无人机在农业领域以及垃圾焚烧领域有突破了没,747,0,2019-07-05 09:57:50
"news,600596,850282625.html",跌倒8块才合理,533,0,2019-07-05 09:56:26
"news,600596,850261283.html",狗笔带锁牌草甘膦，新安股份出品,657,0,2019-07-05 09:34:06
"news,600596,850246286.html",传闻：中报10送4！,897,0,2019-07-05 09:10:05
"news,600596,850219232.html",新安股份07月04日获沪股通减仓5.09万股,886,0,2019-07-05 08:02:21
"news,cjpl,850214506.html",新安股份：连续4日融资净买入累计2002.74万元（07-04,943,0,2019-07-05 07:50:05
"news,600596,850211961.html",新安股份(600596)融资融券信息(07-04),1161,0,2019-07-05 07:42:53
"news,600596,850082357.html",比去年有大幅度下滑，我总怀疑他有雷,1054,0,2019-07-05 00:44:54
"news,600596,849998063.html",这傻子怎么红了？,1012,2,2019-07-04 20:55:44
"news,600596,849882483.html",有本事跌破10元我就投降,1005,1,2019-07-04 16:07:38
"news,600596,849881633.html",新安股份07月04日资金揭秘,1237,1,
